SLAMBench Report run started:	2023-08-27 04:41:16

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: ./result/kitti/aloam/aloam-kitti-result.txt
input: ./datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: /deps/aloam/lib/libaloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: /deps/aloam/configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
503	45677.7289407410	0.3962071240	239.6284443878	0.2957030995	0.5169101357	0.3731841259	0.1421630000	86721823	0	-178.5095977783	1.8821440935	35.5032081604
504	45677.8329798820	0.4162788689	239.4741913955	0.2958853684	0.5163883567	0.3733810025	0.1415070000	83585074	0	-178.0275726318	1.8698747158	34.9556694031
505	45677.9369961690	0.4463096857	239.5595960809	0.2961185874	0.5157296062	0.3732145420	0.1463680000	84768239	0	-177.5599822998	1.8541679382	34.3995170593
506	45678.0410327130	0.3773174882	239.7804297572	0.2962310986	0.5152512789	0.3739603532	0.1033310000	84286026	0	-177.0575256348	1.8556953669	33.7137908936
507	45678.1450699240	0.3544141054	239.8454804788	0.2962915682	0.5148310065	0.3737668721	0.1521590000	87355079	0	-176.5204925537	1.8633573055	33.0745544434
508	45678.2490809320	0.3672812283	239.7396125467	0.2963778125	0.5144003630	0.3736890867	0.1884000000	84144984	0	-176.0038299561	1.8619192839	32.4583129883
509	45678.3530728760	0.3649300933	239.6231441610	0.2964578926	0.5139895082	0.3737340606	0.1711460000	85508037	0	-175.4589233398	1.8690968752	31.8215751648
510	45678.4570660730	0.3275142312	239.8515456868	0.2964684402	0.5137281418	0.3750138803	0.1245700000	86026746	0	-174.9264984131	1.8893417120	31.1166801453
511	45678.5610813180	0.2926901281	239.9838874322	0.2964138559	0.5142724514	0.3752951376	0.1642900000	88611443	0	-174.3521728516	1.8849524260	30.4272384644
512	45678.6650965900	0.2766983807	239.8920896897	0.2963321931	0.5147639513	0.3752199251	0.1409670000	85137578	0	-173.7848968506	1.8796565533	29.7457065582
513	45678.7690880750	0.2861061096	239.8644410840	0.2962667786	0.5153436065	0.3750814814	0.1423430000	85092285	0	-173.2434234619	1.8848761320	29.0690002441
514	45678.8730571400	0.2785557508	239.7099695257	0.2962001004	0.5158955455	0.3773137107	0.0932280000	87074234	0	-172.6877136230	1.8552799225	28.3906269073
515	45678.9770472080	0.2606821060	239.6170789530	0.2960936593	0.5164130330	0.3771683750	0.1730720000	89645711	0	-172.0965728760	1.8614799976	27.6786403656
516	45679.0810366600	0.2200284302	239.8133239482	0.2959127281	0.5168358684	0.3777494114	0.1375460000	86410720	0	-171.4736633301	1.8584617376	26.9479255676
517	45679.1850036300	0.2338345349	239.6816379010	0.2957598566	0.5172208548	0.3788507212	0.1592030000	86726875	0	-170.9060974121	1.8539440632	26.2387294769
518	45679.2889684260	0.2797258198	239.6743705797	0.2956877723	0.5177938938	0.3792549293	0.0867100000	88527045	0	-170.3412017822	1.8550468683	25.5610752106
519	45679.3929123720	0.2614073157	239.4453953180	0.2955826459	0.5182927847	0.3807086354	0.1211410000	90359530	0	-169.7255096436	1.8430804014	24.8197517395
520	45679.4968575830	0.2429727614	239.6059867258	0.2954447576	0.5187163353	0.3809971447	0.1418420000	87263376	0	-169.0967559814	1.8328959942	24.0829792023
521	45679.6007993130	0.2363160253	239.6304934445	0.2952907256	0.5191010833	0.3808290641	0.1270240000	88673758	0	-168.4799804688	1.8284662962	23.3454608917
522	45679.7047417070	0.2214213759	239.5654700436	0.2951048921	0.5193861723	0.3805619716	0.1198180000	87365358	0	-167.8520965576	1.8309919834	22.5887508392
523	45679.8086834720	0.2512231469	119.9896487725	0.2949757154	0.5197921395	0.3843393131	0.0592150000	88603591	0	-167.3161621094	1.8187457323	21.8882274628
524	45679.9126022100	0.2588508427	119.9511128452	0.2948605534	0.5202229023	0.3840417512	0.1420170000	91366592	0	-166.7222595215	1.8157376051	21.1747646332
525	45680.0165205480	0.2503663599	119.9570824306	0.2947258916	0.5206266642	0.3837630688	0.1245850000	87830661	0	-166.1187133789	1.8174557686	20.4348106384
526	45680.1204385230	0.2321147323	119.9650874123	0.2945571512	0.5209316611	0.3834015325	0.1588210000	88764110	0	-165.5083160400	1.8112927675	19.6973018646
527	45680.2243563710	0.3316824734	119.9935419803	0.2945672357	0.5216060877	0.3845077713	0.0934430000	89759051	0	-165.0394134521	1.7935668230	19.0748405457
528	45680.3282702290	0.3252069950	239.9679321103	0.2945593865	0.5222777724	0.3841846099	0.1569910000	92058492	0	-164.4337005615	1.8069605827	18.3603630066
529	45680.4321927970	0.2925244570	119.8693691412	0.2944979424	0.5228226781	0.3845047860	0.1261490000	88685673	0	-163.8208312988	1.8117926121	17.6223526001
530	45680.5360869090	0.2796624303	119.8702160847	0.2944039714	0.5232549906	0.3843779324	0.1275850000	88984696	0	-163.2111816406	1.8163131475	16.8921127319
531	45680.6399475470	0.3231746852	119.9852774515	0.2943896547	0.5238332152	0.3843661753	0.0837740000	90617605	0	-162.6563568115	1.8365446329	16.2040748596
532	45680.7438184450	0.3353803456	119.8894498974	0.2943936421	0.5244434476	0.3841949837	0.1118810000	93028014	0	-162.0846405029	1.8371992111	15.4964809418
533	45680.8476992230	0.3404723406	119.8366388747	0.2944077717	0.5250579715	0.3839044195	0.1469670000	89533977	0	-161.5144042969	1.8294951916	14.7839822769
534	45680.9516174990	0.3366477787	119.9063477854	0.2944055872	0.5256482959	0.3836629116	0.2115230000	90867361	0	-160.9341583252	1.8311095238	14.0828399658
535	45681.0555856830	0.3741536140	119.8732350283	0.2944780285	0.5263939500	0.3842903451	0.1423560000	91518073	0	-160.4124298096	1.8001469374	13.4237003326
536	45681.1595514690	0.3755071759	119.9268793341	0.2945456518	0.5271204710	0.3840080943	0.2034010000	94168826	0	-159.8526153564	1.8036730289	12.7101716995
537	45681.2635646990	0.3727164567	119.9539542039	0.2946058777	0.5278259516	0.3837393494	0.1504740000	90413681	0	-159.3051757812	1.7969473600	12.0014505386
538	45681.3676306030	0.3717895150	239.9445455425	0.2946602432	0.5284522176	0.3836173103	0.1432950000	91226305	0	-158.7534179688	1.8015449047	11.2892646790
539	45681.4717135050	0.3709508181	239.8340877233	0.2947139662	0.5290756822	0.3835762461	0.0833370000	92528921	0	-158.2220001221	1.7990167141	10.5695838928
540	45681.5758236490	0.3872223496	239.6943693736	0.2947918478	0.5296674967	0.3837446143	0.1695110000	94619370	0	-157.7144927979	1.8026711941	9.8534002304
541	45681.6799595000	0.3723591864	239.5539680050	0.2948430876	0.5301761031	0.3843922419	0.1293400000	91185367	0	-157.2131500244	1.8152805567	9.0895786285
542	45681.7841415390	0.3538600802	239.4722789426	0.2948667941	0.5305503011	0.3848917078	0.1550330000	91560338	0	-156.7423858643	1.8140398264	8.3192796707
543	45681.8883501810	0.3571799397	120.3313084952	0.2948962303	0.5310615301	0.3860949981	0.0714260000	93550138	0	-156.3802642822	1.8168108463	7.5613307953
544	45681.9925808410	0.3363382816	120.2678287170	0.2948913627	0.5314309001	0.3858926999	0.1423310000	95837251	0	-155.9619293213	1.8136010170	6.7672662735
545	45682.0968029180	0.3369894922	239.7702391149	0.2948836420	0.5317914486	0.3856146468	0.1504220000	92083051	0	-155.5797576904	1.8351874352	5.9745864868
546	45682.2009858650	0.3222291172	120.2976356626	0.2948618469	0.5319977999	0.3854888514	0.1423620000	93880649	0	-155.2023010254	1.8506383896	5.1544022560
547	45682.3051457290	0.3529823720	119.8182383451	0.2948852599	0.5323002934	0.3966052030	0.1253510000	94707361	0	-154.9212493896	1.8660199642	4.4018397331
548	45682.4092824100	0.3486921787	119.7616570580	0.2949020146	0.5325354934	0.3962843851	0.1680780000	97136775	0	-154.6205291748	1.8532446623	3.5969429016
549	45682.5133887620	0.3456944227	119.6977128270	0.2949174879	0.5327187181	0.3960392568	0.1396790000	93486567	0	-154.3338623047	1.8444488049	2.7747237682
550	45682.6174265100	0.3434387147	119.7243095836	0.2949319408	0.5327849388	0.3960099275	0.1391030000	95527597	0	-154.0624847412	1.8445709944	1.9252601862
551	45682.7213931060	0.4154624343	119.8504221965	0.2950608896	0.5330289602	0.3964152695	0.1393710000	95715215	0	-153.8703308105	1.8458758593	1.1835857630
552	45682.8253124550	0.4213167429	119.8861714066	0.2951994783	0.5331516862	0.3961056892	0.1383010000	98072272	0	-153.6365051270	1.8437516689	0.3346612453
553	45682.9292170220	0.4193953276	119.7915596262	0.2953361422	0.5333281159	0.3960336447	0.1429600000	94467853	0	-153.4519958496	1.8358285427	-0.5159239173
554	45683.0331165580	0.4299716651	119.8640825748	0.2954946472	0.5334113240	0.3957636453	0.1400770000	96784571	0	-153.2659454346	1.8379473686	-1.3785248995
555	45683.1369810510	0.4455946088	119.9652513368	0.2956800549	0.5334665775	0.3954881579	0.1230440000	95071563	0	-153.0824279785	1.8470786810	-2.2496182919
556	45683.2408538680	0.4834221601	239.8472016865	0.2959218972	0.5336762071	0.3968383848	0.0639740000	96889778	0	-152.9677429199	1.8638643026	-3.0785040855
557	45683.3447005620	0.4756828547	239.8164658352	0.2961551904	0.5338701010	0.3965107462	0.1289690000	99325335	0	-152.8348846436	1.8676899672	-3.9746937752
558	45683.4484959310	0.4692460001	239.8109470424	0.2963774337	0.5340226889	0.3962184878	0.1359940000	95425806	0	-152.7175292969	1.8648271561	-4.8770685196
559	45683.5522704620	0.4491383731	239.9212682579	0.2965745787	0.5341556072	0.3960322972	0.1340370000	97580278	0	-152.6114654541	1.8602163792	-5.8193082809
560	45683.6560230730	0.4088299274	239.7715231905	0.2967032256	0.5342663527	0.3959028792	0.1181880000	95941848	0	-152.5304718018	1.8582258224	-6.7848453522
561	45683.7597504500	0.4503596723	239.6476782005	0.2968953373	0.5345339179	0.3958952723	0.0660560000	98331761	0	-152.4645538330	1.8857369423	-7.6732649803
562	45683.8634731840	0.4261835814	239.6361761619	0.2970522130	0.5347544551	0.3957596351	0.1811010000	100533634	0	-152.3565979004	1.8971012831	-8.6436481476
563	45683.9671990780	0.4000433981	239.5719723837	0.2971627070	0.5349584222	0.3955845420	0.1599700000	96699317	0	-152.2467651367	1.9179754257	-9.6258993149
564	45684.0709328620	0.4199020863	239.4412698837	0.2973097478	0.5351468921	0.3966599965	0.1237100000	98290282	0	-152.1283416748	1.9308180809	-10.5615739822
565	45684.1746845040	0.4095631838	239.4358603739	0.2974440619	0.5352904797	0.3963900641	0.1139400000	97557699	0	-152.0007781982	1.9393012524	-11.5486049652
566	45684.2784341550	0.4533283412	120.1860303715	0.2976493361	0.5355126262	0.3973368969	0.0664420000	99274504	0	-151.8776855469	1.9891282320	-12.5042934418
567	45684.3821878570	0.4345522821	239.8746317262	0.2978205290	0.5358008146	0.3971819027	0.1702080000	101935793	0	-151.7846679688	2.0086362362	-13.5190610886
568	45684.4859615820	0.4251041114	239.7791456816	0.2979807339	0.5360231996	0.3972269746	0.1318360000	98031382	0	-151.6668853760	2.0246291161	-14.5379724503
569	45684.5897330830	0.4029163718	239.8316561759	0.2981067043	0.5363317132	0.3969186493	0.1175240000	99942324	0	-151.5724945068	2.0458164215	-15.5786247253
570	45684.6935076550	0.3729638159	239.7712226622	0.2981787583	0.5365757346	0.3968066763	0.1133140000	98498206	0	-151.4592895508	2.0614476204	-16.6326026917
571	45684.7973063410	0.4218578935	119.9349662780	0.2983364907	0.5367915630	0.4047292764	0.0626700000	100568743	0	-151.2944183350	2.0867300034	-17.6268157959
572	45684.9011055820	0.4110407531	119.9648005443	0.2984815085	0.5370202065	0.4043802490	0.1203770000	102944712	0	-151.1825714111	2.1019544601	-18.6710357666
573	45685.0049071040	0.4414347708	239.9833683378	0.2986730616	0.5372901559	0.4041017147	0.1339340000	98932693	0	-151.0533142090	2.1242401600	-19.6860427856
574	45685.1087231560	0.4335624278	239.9069521814	0.2988523756	0.5375128388	0.4038012635	0.1247970000	101043063	0	-150.9224853516	2.1323654652	-20.7487964630
575	45685.2125448050	0.4519356191	239.9254756544	0.2990624346	0.5377890468	0.4034709008	0.1304270000	99156365	0	-150.8024291992	2.1514692307	-21.7851924896
576	45685.3163715460	0.5340996981	239.8908329349	0.2994081733	0.5381594300	0.4038569695	0.0625740000	101688958	0	-150.6631927490	2.1266639233	-22.7412509918
577	45685.4201717420	0.5244013667	239.8994662940	0.2997407231	0.5384356380	0.4035284743	0.1459140000	104034674	0	-150.5427703857	2.1335966587	-23.8067607880
578	45685.5239432690	0.5072984695	239.8306726287	0.3000541906	0.5386720896	0.4033434378	0.1348730000	99756054	0	-150.4046936035	2.1368842125	-24.8894863129
579	45685.6277503120	0.5050942898	239.6380066526	0.3003657827	0.5388122201	0.4036620465	0.1280770000	101075424	0	-150.2772674561	2.1379647255	-25.9505023956
580	45685.7315432840	0.5393067002	239.6297011426	0.3007442397	0.5393067002	0.4037438019	0.1259030000	100913048	0	-150.1368560791	2.1573660374	-26.9787864685
581	45685.8353078190	0.5312773585	239.4945726800	0.3011116547	0.5390389562	0.4042779321	0.1740770000	103676455	0	-150.0247802734	2.1785902977	-28.0375442505
582	45685.9390887040	0.5112152100	120.6700722176	0.3014588994	0.5390706062	0.4051837233	0.1476820000	100007388	0	-149.9054260254	2.1896138191	-29.1103019714
583	45686.0428640230	0.5426822305	120.6147750061	0.3018583310	0.5426822305	0.4049416018	0.1413580000	101501682	0	-149.7812042236	2.2015390396	-30.1254138947
584	45686.1466553470	0.5537998676	120.6019615712	0.3022780806	0.5537998676	0.4046031796	0.1250530000	100370520	0	-149.6588439941	2.2116780281	-31.1626586914
585	45686.2504803670	0.5838921666	239.8480486300	0.3027464990	0.5838921666	0.4075997672	0.0603850000	102109127	0	-149.5941467285	2.2541491985	-32.1554450989
586	45686.3543072810	0.5791808367	239.8947124824	0.3032065287	0.5812561512	0.4074352016	0.1613670000	104171761	0	-149.4827423096	2.2727074623	-33.2105293274
587	45686.4581052090	0.5525146723	239.7273182062	0.3036323689	0.5786287785	0.4073854183	0.1822370000	100940009	0	-149.3637237549	2.2722480297	-34.2751045227
588	45686.5619068710	0.5694304109	239.7733263604	0.3040973571	0.5759969354	0.4070755146	0.1696440000	102528913	0	-149.2605895996	2.2879860401	-35.2898101807
589	45686.6657398740	0.5918816328	119.7121518469	0.3045901038	0.5918816328	0.4183251014	0.1185010000	103385721	0	-149.1779174805	2.3086717129	-36.2859420776
590	45686.7695551620	0.5837330818	119.5804248186	0.3050808510	0.5891031623	0.4191836049	0.1665390000	105120593	0	-149.0741882324	2.3377861977	-37.3332023621
591	45686.8733541490	0.5484212041	119.7596489824	0.3055210495	0.5865014195	0.4200577545	0.1984360000	102068465	0	-148.9863433838	2.3344810009	-38.3947105408
592	45686.9771531100	0.5747339725	119.7850846069	0.3059944382	0.5838366151	0.4197259707	0.1994460000	103737399	0	-148.9019317627	2.3442077637	-39.3837623596
593	45687.0809775980	0.6197866201	119.7515210573	0.3065531098	0.6197866201	0.4201630770	0.1233010000	104008827	0	-148.8500213623	2.4034996033	-40.3440666199
594	45687.1847807310	0.5763686299	119.8151374392	0.3070400216	0.6168498993	0.4198574938	0.1680510000	106719876	0	-148.7556152344	2.4306402206	-41.4191780090
595	45687.2885680060	0.5612402558	119.9457579769	0.3075153383	0.6139208078	0.4199726226	0.2058960000	103008017	0	-148.6711273193	2.4554312229	-42.4583435059
596	45687.3923698020	0.5358973742	239.9440810897	0.3079445533	0.6112337708	0.4208864991	0.2100850000	104835567	0	-148.5909118652	2.4768111706	-43.4982223511
597	45687.4961915330	0.5475744009	119.9658660538	0.3084087530	0.6084502339	0.4211829446	0.1102920000	104545081	0	-148.5088500977	2.5016880035	-44.4914550781
598	45687.6000505360	0.5350959897	119.9148172200	0.3088395665	0.6057682633	0.4210094912	0.2026430000	107583679	0	-148.4275207520	2.5073730946	-45.5033454895
599	45687.7038961640	0.5167750120	119.9762069602	0.3092469693	0.6032482386	0.4210313141	0.2134860000	102547063	0	-148.3618164062	2.5051369667	-46.5025596619
600	45687.8077257480	0.4950975776	239.8921716520	0.3096161025	0.6007297039	0.4215941964	0.2172820000	105176617	0	-148.2806091309	2.5225224495	-47.5262641907
601	45687.9115603760	0.5594975948	119.5798784035	0.3100740309	0.5980613232	0.4306575886	0.1292630000	105774069	0	-148.2495880127	2.4997441769	-48.3946723938
602	45688.0154060200	0.5296018720	119.5174231537	0.3104979378	0.5953203440	0.4304496770	0.1594800000	108170012	0	-148.1774444580	2.5164191723	-49.4167251587
603	45688.1192427030	0.4840134084	119.6046719901	0.3108366327	0.5929378867	0.4302108127	0.1950310000	104367183	0	-148.1003112793	2.5299696922	-50.4586143494
604	45688.2230974730	0.4967077672	119.3023814779	0.3111947854	0.5905753374	0.4342363600	0.1888740000	106055211	0	-148.0275573730	2.5267603397	-51.4190101624
605	45688.3269434610	0.5484148264	119.2154058490	0.3116573068	0.5877535343	0.4340999525	0.1250220000	106200333	0	-147.9453125000	2.5656516552	-52.3444786072
606	45688.4307597550	0.5446708202	119.1910767151	0.3120982063	0.5850936174	0.4341517070	0.1447250000	108031999	0	-147.8544158936	2.5611255169	-53.3219604492
607	45688.5346162610	0.5218191743	119.1949289418	0.3125143564	0.5825315118	0.4338784568	0.1859110000	103779423	0	-147.7679443359	2.5636637211	-54.3248214722
608	45688.6384847550	0.5031182170	119.0831733866	0.3128968716	0.5800757408	0.4340595528	0.1819440000	104526839	0	-147.6834411621	2.5748641491	-55.3213768005
609	45688.7423306690	0.5009002090	119.1356292395	0.3132784434	0.5776000619	0.4342424993	0.0862400000	105672873	0	-147.6323394775	2.5955219269	-56.2731819153
610	45688.8461554630	0.5003297925	119.0765890843	0.3136517245	0.5751592517	0.4340076595	0.1719470000	108002121	0	-147.5554199219	2.5965702534	-57.2294464111
611	45688.9499695990	0.4957299531	118.8883354104	0.3140229185	0.5727475286	0.4353622684	0.1874870000	105008897	0	-147.4659118652	2.6065413952	-58.1923637390
612	45689.0537881330	0.5033826232	119.0223710426	0.3144008382	0.5703552365	0.4354062453	0.1649740000	106341712	0	-147.3750000000	2.6102955341	-59.1369361877
613	45689.1576367080	0.5698500872	119.3178177054	0.3148871399	0.5698500872	0.4385871397	0.1089910000	106488513	0	-147.3290710449	2.6370222569	-59.9866333008
614	45689.2615440440	0.5413161516	119.0413999497	0.3153280357	0.5665929317	0.4417117720	0.1610270000	108755494	0	-147.2482147217	2.6464874744	-60.9568824768
615	45689.3654633070	0.5377325416	118.9940257576	0.3157651757	0.5634477735	0.4414968390	0.1703290000	105869733	0	-147.1534881592	2.6483998299	-61.8959274292
616	45689.4693724090	0.5570349693	119.3080505349	0.3162374863	0.5601347685	0.4428485886	0.1541390000	107440611	0	-147.0652770996	2.6648325920	-62.8008384705
617	45689.5733451200	0.5667042732	119.2996357418	0.3167235867	0.5667042732	0.4434979863	0.1407110000	106500225	0	-146.9922332764	2.7116687298	-63.7191047668
618	45689.6773360650	0.5409348607	119.2259243403	0.3171710482	0.5632185340	0.4433826371	0.1295810000	110009025	0	-146.9020080566	2.7177295685	-64.6514663696
619	45689.7813176550	0.5218742490	119.3501791417	0.3175989548	0.5597941279	0.4436072965	0.1498240000	106928831	0	-146.8204193115	2.7186918259	-65.5577621460
620	45689.8853417880	0.5230277777	119.0795260656	0.3180206288	0.5581414700	0.4480020104	0.1533480000	108214509	0	-146.7377014160	2.7329945564	-66.4324493408
621	45689.9893581030	0.5365158319	119.1304656164	0.3184623461	0.5591924787	0.4481847777	0.1102690000	109302357	0	-146.6677246094	2.7483210564	-67.2704010010
622	45690.0933971310	0.5230051875	119.1279111257	0.3188900831	0.5602417588	0.4479229950	0.1617130000	111369359	0	-146.6042633057	2.7599408627	-68.1248092651
623	45690.1974656860	0.5034915209	119.2166899245	0.3192828057	0.5612533092	0.4476761754	0.1618390000	107932743	0	-146.5549011230	2.7656393051	-68.9594116211
624	45690.3014782680	0.4869800806	119.0682016120	0.3196472090	0.5622857809	0.4480222467	0.1594980000	109718389	0	-146.5082092285	2.7683305740	-69.7754211426
625	45690.4054654690	0.5607166290	119.3455346130	0.3201341291	0.5633503199	0.4529175768	0.1353890000	109879705	0	-146.4955749512	2.7905821800	-70.4376907349
626	45690.5094576690	0.5584491491	119.2182062265	0.3206135321	0.5644015074	0.4531812131	0.1839410000	112463907	0	-146.4647674561	2.8005571365	-71.1861190796
627	45690.6134214720	0.5340584517	119.1637286377	0.3210543459	0.5654267073	0.4531179237	0.1900640000	109354241	0	-146.4397277832	2.7896533012	-71.9241561890
628	45690.7174054820	0.5233991146	119.1934399606	0.3214749502	0.5664482117	0.4535285802	0.1747450000	111067625	0	-146.4202575684	2.7924885750	-72.6261596680
629	45690.8213962650	0.5505526066	119.1477050139	0.3219327060	0.5673945546	0.4546519285	0.1275530000	111325395	0	-146.4395751953	2.8155608177	-73.2436752319
630	45690.9253711740	0.5325038433	119.1643023736	0.3223619599	0.5682864785	0.4549006112	0.1683520000	113306459	0	-146.4363250732	2.8206086159	-73.8973236084
631	45691.0293377540	0.5318087339	119.1612014677	0.3227885326	0.5691877007	0.4548652855	0.1852640000	109778783	0	-146.4324035645	2.8273742199	-74.5037384033
632	45691.1332971050	0.5054858327	119.1782086387	0.3231731317	0.5700812340	0.4545445051	0.1873200000	111530069	0	-146.4262542725	2.8368537426	-75.1284942627
633	45691.2372653840	0.5605998039	119.3048949875	0.3236427867	0.5709118843	0.4542442089	0.1370140000	112250927	0	-146.4513549805	2.8666572571	-75.6196823120
634	45691.3412282230	0.5571194887	119.2486825306	0.3241130719	0.5717751980	0.4542166556	0.1714870000	114539616	0	-146.4554138184	2.8739178181	-76.1550979614
635	45691.4451929280	0.5516675115	119.2188892454	0.3245748251	0.5726823807	0.4541205644	0.1659560000	111260651	0	-146.4502410889	2.8789191246	-76.6654968262
636	45691.5491612810	0.5515797138	119.1874840356	0.3250364624	0.5735602379	0.4539194308	0.1670190000	112954541	0	-146.4667968750	2.8880257607	-77.1300811768
637	45691.6531035530	0.6371883750	119.2359783787	0.3256133094	0.6371883750	0.4589215597	0.1038870000	112865991	0	-146.5197143555	2.9036238194	-77.4423828125
638	45691.7570560020	0.6198080182	119.2848552124	0.3261838109	0.6326075792	0.4588591525	0.1619290000	115563413	0	-146.5279388428	2.9063444138	-77.8645553589
639	45691.8610231310	0.6026672125	119.2150370188	0.3267088296	0.6282855868	0.4585941958	0.1807230000	112135099	0	-146.5301055908	2.9122605324	-78.2581481934
640	45691.9649555160	0.5944869518	119.1810363371	0.3272310562	0.6239707470	0.4582977721	0.1671790000	113020056	0	-146.5361022949	2.9212174416	-78.6128616333
641	45692.0688738510	0.6125537753	119.2262658497	0.3277765277	0.6196252704	0.4582420429	0.0949320000	113978988	0	-146.5435485840	2.9089498520	-78.8847045898
642	45692.1727924770	0.5852545500	119.3034333270	0.3282818190	0.6154551506	0.4581464852	0.1740620000	116683107	0	-146.5512390137	2.9195723534	-79.1906814575
643	45692.2767126900	0.5845875740	119.2924094017	0.3287812556	0.6112447381	0.4578187033	0.1597960000	113318535	0	-146.5450439453	2.9204347134	-79.4375686646
644	45692.3806414130	0.5818243027	119.2165669811	0.3292796321	0.6071770191	0.4576540754	0.1536610000	115274441	0	-146.5585632324	2.9296524525	-79.6621475220
645	45692.4845928120	0.6108493805	119.3890292577	0.3298253181	0.6108493805	0.4592588682	0.0852170000	115544721	0	-146.5682983398	2.9523642063	-79.8323974609
646	45692.5885560370	0.6064881682	119.2885025335	0.3303528734	0.6065194011	0.4589434306	0.1340590000	117899639	0	-146.5618286133	2.9428334236	-80.0240936279
647	45692.6925228230	0.5919346809	119.2893767977	0.3308572881	0.6022568345	0.4586401060	0.1487750000	114564961	0	-146.5595245361	2.9513003826	-80.2286300659
648	45692.7964851400	0.5910338163	119.2665503055	0.3313545462	0.5980695486	0.4584181683	0.1347650000	117045067	0	-146.5647735596	2.9515321255	-80.4028625488
649	45692.9004421800	0.6014187932	119.1802167144	0.3318705779	0.6014187932	0.4587054397	0.1251740000	116522817	0	-146.5655212402	2.9449627399	-80.5462341309
650	45693.0044300070	0.6068983674	119.1468170893	0.3323780966	0.6068983674	0.4584358473	0.1720570000	119854754	0	-146.5665435791	2.9477469921	-80.6931533813
651	45693.1083729110	0.5912749767	119.1984806402	0.3328618863	0.6030042171	0.4581219543	0.1589310000	115916057	0	-146.5670623779	2.9578673840	-80.8542633057
652	45693.2122929470	0.5668231845	119.1521446369	0.3332992873	0.5993223786	0.4578310596	0.1324980000	118190496	0	-146.5616302490	2.9606475830	-81.0189590454
653	45693.3162443510	0.5494509935	119.1292088616	0.3337067891	0.5955964327	0.4577631156	0.1743950000	116680601	0	-146.5815429688	2.9678268433	-81.1623687744
654	45693.4201623000	0.5363764167	119.1799981483	0.3340896732	0.5944165587	0.4577178151	0.0620770000	117963822	0	-146.5824279785	2.9801337719	-81.3030395508
655	45693.5241093980	0.5349775553	119.1185947477	0.3344704319	0.5955913663	0.4574432694	0.1375710000	120672981	0	-146.5706176758	2.9830939770	-81.4184188843
656	45693.6280292770	0.5257769227	119.0443505914	0.3348318238	0.5967765450	0.4571660857	0.1524910000	117265512	0	-146.5706329346	2.9851086140	-81.5315322876
657	45693.7319442750	0.5223060250	119.0566176111	0.3351721236	0.5978515148	0.4568971589	0.1458870000	118946267	0	-146.5634460449	2.9902131557	-81.6348724365
658	45693.8359097830	0.5083754063	119.0359494587	0.3355031665	0.5990022421	0.4565534804	0.1297360000	117997794	0	-146.5486145020	2.9985086918	-81.7422943115
659	45693.9398921840	0.4967998862	119.2045321878	0.3358107588	0.6000746489	0.4579343139	0.0625020000	119489724	0	-146.5008697510	2.9823596478	-81.8249664307
660	45694.0439073730	0.4865563214	119.1461750515	0.3360977367	0.6011347175	0.4576719999	0.1371650000	122089402	0	-146.5052032471	2.9843358994	-81.8887329102
661	45694.1479217230	0.4972021878	119.1421998814	0.3363852312	0.6022228003	0.4573737717	0.1865300000	118265229	0	-146.5107727051	2.9774684906	-81.9101715088
662	45694.2519671180	0.4998666644	119.1448636552	0.3366740314	0.6032885313	0.4570602088	0.1383350000	119519138	0	-146.5114135742	2.9804823399	-81.9370574951
663	45694.3560146230	0.4957450926	119.1233348990	0.3369627474	0.6044492722	0.4567263443	0.1608150000	118707995	0	-146.5056762695	2.9808845520	-81.9620590210
664	45694.4600478920	0.4673178792	119.2589414747	0.3371944429	0.6054481268	0.4565083123	0.0718680000	120767304	0	-146.4760437012	2.9687139988	-82.0026473999
665	45694.5641017500	0.4672244489	119.1677447889	0.3374294938	0.6064984202	0.4562674039	0.1774490000	122568600	0	-146.4785919189	2.9673793316	-82.0026473999
666	45694.6681749980	0.4654741883	119.1562973919	0.3376571297	0.6075264215	0.4559546329	0.1879880000	119595680	0	-146.4821166992	2.9672002792	-81.9955902100
667	45694.7722128350	0.4605361819	119.1557099956	0.3378677955	0.6085111499	0.4556360719	0.1528200000	120575417	0	-146.4860687256	2.9635531902	-81.9881820679
668	45694.8762267650	0.4634360969	119.0870939152	0.3380843542	0.6095613837	0.4554191843	0.1913790000	119966412	0	-146.5028839111	2.9657607079	-81.9792938232
669	45694.9802755890	0.4491618574	119.1416124852	0.3382777829	0.6105242968	0.4555823406	0.0873670000	122545632	0	-146.4864654541	2.9720418453	-82.0006484985
670	45695.0843064440	0.4441067576	119.1491939952	0.3384610883	0.6114892364	0.4552645266	0.1660160000	124220896	0	-146.4880828857	2.9767775536	-82.0079269409
