SLAMBench Report run started:	2023-08-27 04:34:22

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: /home/yuhao/slambench/result/kitti/legoloam/legoloam-kitti-result.txt
input: /home/yuhao/slambench/datasets/KITTI/2011_09_30_drive_0027/2011_09_30_drive_0027_sync.slam
load-slam-library: ./liblegoloam-original-library.so
save-groundtruth: 
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: true
lifelong: false
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
Grey-intrinsics-parameters: 0.577416,1.911057,0.4909358,0.4948929
configuration: ../configs/configs.yaml

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	OrientationError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
503	45677.7289407410	1.0596655607	176.9624423001	0.6245996506	1.1941119432	2.9994436350	0.0252410000	202280585	0	-178.5419158936	3.8633959293	36.6402206421
504	45677.8329798820	0.3701826930	177.5688264946	0.6240309018	1.1942199469	2.9975627548	0.1397140000	208406350	0	-177.5919494629	3.8309915066	35.4978408813
505	45677.9369961690	1.0800790787	177.5991935157	0.6247799546	1.1948539019	2.9947147275	0.0256450000	203003143	0	-177.5919494629	3.8309915066	35.4978408813
506	45678.0410327130	0.3798657060	177.8222538336	0.6242252059	1.1949706078	2.9920632738	0.1787290000	209223872	0	-176.6096191406	3.8113458157	34.3209114075
507	45678.1450699240	1.1300305128	177.7654813012	0.6250625605	1.1956428289	2.9893819125	0.0262950000	203774121	0	-176.6096191406	3.8113458157	34.3209114075
508	45678.2490809320	0.3685335219	177.8431951936	0.6244880606	1.1957609653	2.9867369632	0.1601440000	209760490	0	-175.5690917969	3.7994570732	33.0640640259
509	45678.3530728760	1.1403388977	178.0458059251	0.6253413997	1.1964093447	2.9839382030	0.0224300000	204266023	0	-175.5690917969	3.7994570732	33.0640640259
510	45678.4570660730	0.3658461273	178.0415438871	0.6247632788	1.1965376139	2.9811883202	0.1755890000	210562244	0	-174.5056762695	3.7833669186	31.7912273407
511	45678.5610813180	1.1685196161	177.8896404800	0.6256638501	1.1972287893	2.9784164256	0.0216150000	204994649	0	-174.5056762695	3.7833669186	31.7912273407
512	45678.6650965900	0.3617735803	177.7031489949	0.6250841675	1.1973389387	2.9757767705	0.1988790000	211047566	0	-173.4122924805	3.7695510387	30.4591751099
513	45678.7690880750	1.1894371510	177.5010163766	0.6260213443	1.1980168819	2.9730744209	0.0236480000	205431947	0	-173.4122924805	3.7695510387	30.4591751099
514	45678.8730571400	0.3509712815	177.1380328033	0.6254190964	1.1980923414	2.9712145386	0.1605030000	211618584	0	-172.2897491455	3.7599217892	29.0830440521
515	45678.9770472080	1.1972030401	176.9476071293	0.6263682413	1.1987363100	2.9687521601	0.0258800000	206097193	0	-172.2897491455	3.7599217892	29.0830440521
516	45679.0810366600	0.3435898125	176.3831876170	0.6257600752	1.1988013983	2.9667807907	0.1924250000	212448362	0	-171.1381988525	3.7413122654	27.6896266937
517	45679.1850036300	1.2115503550	176.3465231615	0.6267275937	1.2115503550	2.9641949952	0.0238570000	206855183	0	-171.1381988525	3.7413122654	27.6896266937
518	45679.2889684260	0.3463956714	176.4371461114	0.6261257461	1.2102042437	2.9616431394	0.1734490000	212997360	0	-169.9673004150	3.7112362385	26.2699069977
519	45679.3929123720	1.2348992825	176.4905308700	0.6271314526	1.2348992825	2.9591518497	0.0246330000	207442173	0	-169.9673004150	3.7112362385	26.2699069977
520	45679.4968575830	0.3484137058	176.6403578996	0.6265314882	1.2336068153	2.9566293975	0.1505290000	213579634	0	-168.7737731934	3.6844842434	24.8235530853
521	45679.6007993130	1.2396833897	176.5624117808	0.6275449439	1.2396833897	2.9541205269	0.0246170000	207992951	0	-168.7737731934	3.6844842434	24.8235530853
522	45679.7047417070	0.3528498113	175.9934843437	0.6269530734	1.2383753061	2.9528065061	0.1542030000	212269048	0	-167.5880279541	3.6671438217	23.3700675964
523	45679.8086834720	1.2308130264	175.5680728415	0.6279427820	1.2332086563	2.9504652195	0.0244990000	208467825	0	-167.5880279541	3.6671438217	23.3700675964
524	45679.9126022100	0.3354138136	174.9965499325	0.6273220289	1.2319918871	2.9492079041	0.1923010000	212764402	0	-166.4141082764	3.6391115189	21.9020156860
525	45680.0165205480	1.2191203833	174.8047582206	0.6282927898	1.2269392014	2.9467039614	0.0255500000	208931983	0	-166.4141082764	3.6391115189	21.9020156860
526	45680.1204385230	0.3081401289	174.3414664892	0.6276256472	1.2258523703	2.9454468941	0.1904440000	212905252	0	-165.2121276855	3.6330182552	20.4303150177
527	45680.2243563710	1.1778361797	174.2229217259	0.6285155369	1.2210763693	2.9429708953	0.0242610000	209155037	0	-165.2121276855	3.6330182552	20.4303150177
528	45680.3282702290	0.3057744801	174.1284055682	0.6278489598	1.2200237513	2.9405059992	0.1913480000	213334510	0	-164.0494384766	3.6273691654	19.0003700256
529	45680.4321927970	1.1643012762	174.1300721344	0.6287117705	1.2153536081	2.9384419722	0.0260420000	209744575	0	-164.0494384766	3.6273691654	19.0003700256
530	45680.5360869090	0.2996187806	174.2310633114	0.6280360103	1.2143733501	2.9364518857	0.1716820000	213542072	0	-162.8800506592	3.6102213860	17.5796470642
531	45680.6399475470	1.1637001038	174.2242877638	0.6288934528	1.2097849846	2.9340349017	0.0265620000	209964577	0	-162.8800506592	3.6102213860	17.5796470642
532	45680.7438184450	0.2869317532	174.2060921398	0.6281970198	1.2088868618	2.9316830480	0.1738520000	213461710	0	-161.7125396729	3.5845263004	16.1442928314
533	45680.8476992230	1.1500134468	174.1948906296	0.6290314441	1.2058782578	2.9292380542	0.0292040000	209970163	0	-161.7125396729	3.5845263004	16.1442928314
534	45680.9516174990	0.2864882946	174.4709532155	0.6283353670	1.2060744762	2.9269053427	0.1683670000	213253268	0	-160.5666809082	3.5593769550	14.7368783951
535	45681.0555856830	1.1365376711	174.6702991166	0.6291429645	1.2068052292	2.9252480277	0.0254900000	209935701	0	-160.5666809082	3.5593769550	14.7368783951
536	45681.1595514690	0.2964338064	174.9912497057	0.6284696604	1.2070283890	2.9238447303	0.1838360000	212158798	0	-159.4389190674	3.5474314690	13.3252582550
537	45681.2635646990	1.1255503893	174.9456103816	0.6292555828	1.2078182697	2.9232010900	0.0270560000	209257699	0	-159.4389190674	3.5474314690	13.3252582550
538	45681.3676306030	0.3014611006	174.7246947431	0.6285950136	1.2080819607	2.9225962735	0.1663690000	211985280	0	-158.3670806885	3.5322403908	11.9020996094
539	45681.4717135050	1.1200680733	174.4846409145	0.6293731112	1.2089359760	2.9238904082	0.0244700000	209357933	0	-158.3670806885	3.5322403908	11.9020996094
540	45681.5758236490	0.3105701804	174.1330227761	0.6287336209	1.2092546225	2.9257738077	0.2097380000	211589518	0	-157.3623962402	3.5261154175	10.4444999695
541	45681.6799595000	1.1152257919	173.9598228391	0.6295044631	1.2101681232	2.9296676128	0.0239150000	209191607	0	-157.3623962402	3.5261154175	10.4444999695
542	45681.7841415390	0.3234481514	173.4034219689	0.6288932421	1.2105184793	2.9340382321	0.2099570000	211521388	0	-156.4332275391	3.5309171677	8.9562168121
543	45681.8883501810	1.1136100292	173.1674252727	0.6296635616	1.2115243673	2.9414600288	0.0257370000	209342365	0	-156.4332275391	3.5309171677	8.9562168121
544	45681.9925808410	0.3466872871	172.8437016268	0.6291028850	1.2119184732	2.9492217736	0.2585860000	211538530	0	-155.6067657471	3.5402574539	7.4295616150
545	45682.0968029180	1.1262310743	172.6710071239	0.6299002801	1.2130322456	2.9572606331	0.0244990000	209505043	0	-155.6067657471	3.5402574539	7.4295616150
546	45682.2009858650	0.3867250979	172.2172913177	0.6294099843	1.2134861946	2.9650698364	0.2183110000	211640160	0	-154.8917999268	3.5731523037	5.8798513412
547	45682.3051457290	1.1400916576	172.0975990827	0.6302394907	1.2146919966	2.9736086921	0.0261550000	209786433	0	-154.8917999268	3.5731523037	5.8798513412
548	45682.4092824100	0.4166607857	172.5067274139	0.6298143234	1.2152084112	2.9822488891	0.2065810000	211793558	0	-154.2634735107	3.5610475540	4.3030562401
549	45682.5133887620	1.1688181162	172.7557834318	0.6307012637	1.2165061235	2.9899325591	0.0291930000	209995095	0	-154.2634735107	3.5610475540	4.3030562401
550	45682.6174265100	0.4484314620	173.3259949445	0.6303363944	1.2170534134	2.9980053360	0.1537000000	312528052	0	-153.7359313965	3.5562644005	2.6741015911
551	45682.7213931060	1.1962704659	173.2520513166	0.6312761875	1.2184422016	3.0023521585	0.0241060000	261412957	0	-153.7359313965	3.5562644005	2.6741015911
552	45682.8253124550	0.4690302610	172.8125013227	0.6309527608	1.2190120220	3.0066390213	0.2110670000	263661266	0	-153.3051757812	3.5558841228	0.9984300137
553	45682.9292170220	1.2144627571	172.8205063044	0.6319294098	1.2204467058	3.0083428283	0.0248980000	262087283	0	-153.3051757812	3.5558841228	0.9984300137
554	45683.0331165580	0.4917597175	173.2460407501	0.6316495060	1.2210410833	3.0105912862	0.2179970000	263978016	0	-152.9331054688	3.5450613499	-0.7062690258
555	45683.1369810510	1.2518544197	173.2281183337	0.6327091817	1.2518544197	3.0120604161	0.0250350000	262380169	0	-152.9331054688	3.5450613499	-0.7062690258
556	45683.2408538680	0.5164690614	173.2110018796	0.6324728413	1.2503715754	3.0133845848	0.1910230000	264561490	0	-152.6189422607	3.5735867023	-2.4572520256
557	45683.3447005620	1.2737753391	173.2690584876	0.6335627743	1.2737753391	3.0142111601	0.0278760000	262991543	0	-152.6189422607	3.5735867023	-2.4572520256
558	45683.4484959310	0.5187329650	173.1982157655	0.6333442429	1.2722142935	3.0146767993	0.2203060000	265283920	0	-152.3742675781	3.5764203072	-4.2418622971
559	45683.5522704620	1.3128614426	172.8435650230	0.6345180012	1.3128614426	3.0141159586	0.0290600000	263609249	0	-152.3742675781	3.5764203072	-4.2418622971
560	45683.6560230730	0.5226525068	171.9171728055	0.6343082548	1.3113007545	3.0154669607	0.2036460000	265820142	0	-152.1683959961	3.5926334858	-6.1012167931
561	45683.7597504500	1.3289192915	171.7078821490	0.6355177008	1.3289192915	3.0134664985	0.0250670000	264312035	0	-152.1683959961	3.5926334858	-6.1012167931
562	45683.8634731840	0.5377980471	171.4532390364	0.6353349200	1.3273041248	3.0116602735	0.2507040000	266295568	0	-151.9589233398	3.6347260475	-7.9847383499
563	45683.9671990780	1.3393148184	171.6273678791	0.6365724104	1.3393148184	3.0094369656	0.0282740000	264657169	0	-151.9589233398	3.6347260475	-7.9847383499
564	45684.0709328620	0.5492839217	172.3261508727	0.6364135326	1.3377174139	3.0081271802	0.1972130000	266886882	0	-151.7346496582	3.6751930714	-9.8894262314
565	45684.1746845040	1.3645983934	172.8116543792	0.6377043595	1.3645983934	3.0062821565	0.0281310000	265315391	0	-151.7346496582	3.6751930714	-9.8894262314
566	45684.2784341550	0.5719345808	173.9237047988	0.6375810920	1.3628990650	3.0065344010	0.1771330000	267519872	0	-151.4865417480	3.7148051262	-11.8417072296
567	45684.3821878570	1.4054069519	174.0501042796	0.6389497089	1.4054069519	3.0041641842	0.0280360000	265960245	0	-151.4865417480	3.7148051262	-11.8417072296
568	45684.4859615820	0.5927802324	174.3959987195	0.6388716605	1.4035978317	3.0020336567	0.1465750000	268196538	0	-151.2583923340	3.7555530071	-13.8254575729
569	45684.5897330830	1.4475284815	174.4115305697	0.6403202763	1.4475284815	2.9996223912	0.0256640000	266680375	0	-151.2583923340	3.7555530071	-13.8254575729
570	45684.6935076550	0.6063334346	174.6256706605	0.6402714666	1.4457081556	2.9973331470	0.1193770000	268917284	0	-151.0153198242	3.7977125645	-15.8651695251
571	45684.7973063410	1.4612246752	174.7349673476	0.6417540513	1.4612246752	2.9949913301	0.0264040000	267337641	0	-151.0153198242	3.7977125645	-15.8651695251
572	45684.9011055820	0.6202926040	175.0287474442	0.6417274486	1.4592733383	2.9928070868	0.1473610000	269589990	0	-150.7677459717	3.8323552608	-17.9214553833
573	45685.0049071040	1.4828540087	175.2155940991	0.6432559195	1.4828540087	2.9906264264	0.0243770000	267872195	0	-150.7677459717	3.8323552608	-17.9214553833
574	45685.1087231560	0.6451771259	175.7048405494	0.6432733682	1.4807621241	2.9888248288	0.1676560000	270196892	0	-150.5136871338	3.8662588596	-19.9964485168
575	45685.2125448050	1.5115065575	175.7879776120	0.6448586741	1.5115065575	2.9867517167	0.0265140000	268489145	0	-150.5136871338	3.8662588596	-19.9964485168
576	45685.3163715460	0.6570194364	175.8845701472	0.6448975731	1.5094798803	2.9847222265	0.1363420000	270519430	0	-150.2737426758	3.9002697468	-22.1015548706
577	45685.4201717420	1.5157908201	175.9293761882	0.6464971097	1.5157908201	2.9826450166	0.0243760000	268745395	0	-150.2737426758	3.9002697468	-22.1015548706
578	45685.5239432690	0.6841843128	176.1271921269	0.6465845798	1.5135464668	2.9806253480	0.1993230000	270966580	0	-150.0358276367	3.9327342510	-24.1929550171
579	45685.6277503120	1.5376647711	176.1465898642	0.6482349072	1.5376647711	2.9784909957	0.0218130000	269263069	0	-150.0358276367	3.9327342510	-24.1929550171
580	45685.7315432840	0.7052227855	176.1980621697	0.6483622699	1.5353333950	2.9763717493	0.1465890000	271497198	0	-149.7991027832	3.9665930271	-26.2936534882
581	45685.8353078190	1.5393031836	176.2493295696	0.6500233757	1.5393031836	2.9742837383	0.0230290000	269861703	0	-149.7991027832	3.9665930271	-26.2936534882
582	45685.9390887040	0.7139207125	176.2072419440	0.6501662498	1.5369378328	2.9722023442	0.1621350000	272114092	0	-149.5746307373	3.9952900410	-28.3904724121
583	45686.0428640230	1.5315892696	176.2461057204	0.6518265194	1.5315892696	2.9700762004	0.0211850000	270331577	0	-149.5746307373	3.9952900410	-28.3904724121
584	45686.1466553470	0.7324246764	176.3247485185	0.6519954747	1.5290825367	2.9679755295	0.1567990000	272521378	0	-149.3544769287	4.0317482948	-30.4679794312
585	45686.2504803670	1.5398370028	176.3708932765	0.6536747171	1.5398370028	2.9659648974	0.0240820000	270858859	0	-149.3544769287	4.0317482948	-30.4679794312
586	45686.3543072810	0.7437753081	176.6652471090	0.6538730604	1.5373575687	2.9640965046	0.1320920000	273046328	0	-149.1442260742	4.0647125244	-32.5543403625
587	45686.4581052090	1.5269167423	176.7189050751	0.6555364506	1.5305560827	2.9622309930	0.0238740000	271391761	0	-149.1442260742	4.0647125244	-32.5543403625
588	45686.5619068710	0.7562709451	176.9241522596	0.6557457960	1.5280079842	2.9604459859	0.1121840000	273235446	0	-148.9413909912	4.0985326767	-34.6173706055
589	45686.6657398740	1.5260837078	176.9807198864	0.6574100607	1.5260837078	2.9586158963	0.0267280000	271599619	0	-148.9413909912	4.0985326767	-34.6173706055
590	45686.7695551620	0.7655894756	177.1236620853	0.6576442508	1.5233865976	2.9568282804	0.1301020000	273603272	0	-148.7539062500	4.1331019402	-36.6751327515
591	45686.8733541490	1.5203263760	177.1311069915	0.6593025230	1.5203263760	2.9549532873	0.0264490000	272099985	0	-148.7539062500	4.1331019402	-36.6751327515
592	45686.9771531100	0.7845488787	177.1256838213	0.6595638196	1.5175203085	2.9530824361	0.1250010000	274083950	0	-148.5791168213	4.1715321541	-38.7083358765
593	45687.0809775980	1.5284098387	177.0814241955	0.6612413378	1.5284098387	2.9511737810	0.0263670000	272583503	0	-148.5791168213	4.1715321541	-38.7083358765
594	45687.1847807310	0.7984327078	177.0422872115	0.6615253057	1.5254812241	2.9492222959	0.1086480000	274519084	0	-148.4129180908	4.2144951820	-40.7405052185
595	45687.2885680060	1.5223261118	176.9813209430	0.6631936248	1.5223261118	2.9472724102	0.0227910000	272987557	0	-148.4129180908	4.2144951820	-40.7405052185
596	45687.3923698020	0.8071511984	177.1821694857	0.6634885416	1.5194029808	2.9453495933	0.1050480000	274654406	0	-148.2649993896	4.2527074814	-42.7422103882
597	45687.4961915330	1.5227847099	177.2571239817	0.6651603989	1.5227847099	2.9433428119	0.0217130000	273215019	0	-148.2649993896	4.2527074814	-42.7422103882
598	45687.6000505360	0.8010563254	177.4931206779	0.6654420810	1.5197292566	2.9414474325	0.1203600000	274985672	0	-148.1164703369	4.2976126671	-44.7553939819
599	45687.7038961640	1.4981424809	177.5211517742	0.6670665673	1.5125198364	2.9393825240	0.0262330000	273660933	0	-148.1164703369	4.2976126671	-44.7553939819
600	45687.8077257480	0.7976705432	177.6436853680	0.6673362135	1.5096675158	2.9373058690	0.1116310000	275411086	0	-147.9620361328	4.3267583847	-46.7539672852
601	45687.9115603760	1.4807592630	177.6227986495	0.6689307915	1.5025202036	2.9351531670	0.0236130000	274011387	0	-147.9620361328	4.3267583847	-46.7539672852
602	45688.0154060200	0.7991951704	177.4779166768	0.6691943436	1.4996836185	2.9330439401	0.1192500000	275777584	0	-147.8206787109	4.3604965210	-48.7260627747
603	45688.1192427030	1.4747296572	177.3795073112	0.6707850228	1.4925147295	2.9308994526	0.0223420000	274438737	0	-147.8206787109	4.3604965210	-48.7260627747
604	45688.2230974730	0.7972233891	177.1973188453	0.6710427464	1.4897209406	2.9288043779	0.1189680000	275854222	0	-147.6784973145	4.3858008385	-50.6926460266
605	45688.3269434610	1.4599288702	177.1498217098	0.6725946623	1.4827270508	2.9266275428	0.0237640000	274654883	0	-147.6784973145	4.3858008385	-50.6926460266
606	45688.4307597550	0.7915905714	177.1383743128	0.6728366829	1.4800467491	2.9244485930	0.1248170000	276172584	0	-147.5316772461	4.4162325859	-52.6554145813
607	45688.5346162610	1.4352735281	177.1938491092	0.6743476401	1.4730651379	2.9222752496	0.0270130000	275097129	0	-147.5316772461	4.4162325859	-52.6554145813
608	45688.6384847550	0.7972041368	177.2763714548	0.6745985512	1.4704340696	2.9201095210	0.1400390000	276615118	0	-147.3793487549	4.4447202682	-54.5918769836
609	45688.7423306690	1.4256417751	177.1590697860	0.6760825853	1.4636726379	2.9179131038	0.0244710000	275598175	0	-147.3793487549	4.4447202682	-54.5918769836
610	45688.8461554630	0.7976420522	176.8451542917	0.6763187519	1.4610468149	2.9159197290	0.1104340000	277169008	0	-147.2302703857	4.4713082314	-56.5179443359
611	45688.9499695990	1.4053514004	176.9175679573	0.6777691200	1.4543401003	2.9136688244	0.0247370000	276058181	0	-147.2302703857	4.4713082314	-56.5179443359
612	45689.0537881330	0.8072726130	177.0266870595	0.6780155756	1.4518760443	2.9114242990	0.1345740000	277494294	0	-147.0569915771	4.4903016090	-58.4256477356
613	45689.1576367080	1.3942310810	177.0110459263	0.6794444538	1.4451007843	2.9092103241	0.0263220000	276480331	0	-147.0569915771	4.4903016090	-58.4256477356
614	45689.2615440440	0.8172513247	177.0460301552	0.6797090485	1.4426016808	2.9069772632	0.1254870000	277882132	0	-146.8866119385	4.5122938156	-60.3004188538
615	45689.3654633070	1.3870251179	177.1367623881	0.6811199954	1.4359738827	2.9048715889	0.0251190000	276970061	0	-146.8866119385	4.5122938156	-60.3004188538
616	45689.4693724090	0.8223049641	177.2985285884	0.6813861730	1.4335559607	2.9028323784	0.1274410000	278367134	0	-146.7192077637	4.5383286476	-62.1555442810
617	45689.5733451200	1.3698246479	177.3101262496	0.6827541292	1.4270355701	2.9008394922	0.0260150000	277478707	0	-146.7192077637	4.5383286476	-62.1555442810
618	45689.6773360650	0.8303366899	177.3356848175	0.6830265996	1.4247311354	2.8988472302	0.1146960000	278814540	0	-146.5547180176	4.5592398643	-63.9678192139
619	45689.7813176550	1.3412482738	177.4071695774	0.6843367641	1.4184587002	2.8969654963	0.0253710000	277904173	0	-146.5547180176	4.5592398643	-63.9678192139
620	45689.8853417880	0.8400646448	177.6943790320	0.6846230149	1.4160472155	2.8952363061	0.1694520000	279282394	0	-146.4029846191	4.5881757736	-65.7114562988
621	45689.9893581030	1.3244377375	177.6758282382	0.6858948953	1.4098780155	2.8937715411	0.0259300000	278420911	0	-146.4029846191	4.5881757736	-65.7114562988
622	45690.0933971310	0.8386017680	177.5905464962	0.6861745586	1.4075555801	2.8922724387	0.1378270000	279771744	0	-146.2844085693	4.6143932343	-67.3853759766
623	45690.1974656860	1.3014137745	177.4733404501	0.6873943762	1.4016237259	2.8911855335	0.0255470000	278876981	0	-146.2844085693	4.6143932343	-67.3853759766
624	45690.3014782680	0.8412064314	177.2520013398	0.6876852667	1.3993029594	2.8902286911	0.1345410000	280540102	0	-146.1997680664	4.6451988220	-68.9775772095
625	45690.4054654690	1.2787191868	177.0480109101	0.6888488361	1.3935747147	2.8891464799	0.0244670000	279650903	0	-146.1997680664	4.6451988220	-68.9775772095
626	45690.5094576690	0.8387748599	176.6831422046	0.6891306387	1.3912956715	2.8882848067	0.1337510000	281059788	0	-146.1523437500	4.6655569077	-70.4738845825
627	45690.6134214720	1.2414153814	176.5927788019	0.6902307312	1.3857644796	2.8870253741	0.0290930000	280170905	0	-146.1523437500	4.6655569077	-70.4738845825
628	45690.7174054820	0.8347426653	176.4303978845	0.6904856233	1.3836717606	2.8857516998	0.1161380000	281513818	0	-146.1175231934	4.6905350685	-71.8805007935
629	45690.8213962650	1.1976597309	176.3452390860	0.6915006259	1.3783924580	2.8842653547	0.0265500000	280642799	0	-146.1175231934	4.6905350685	-71.8805007935
630	45690.9253711740	0.8255071640	176.2109439065	0.6917537151	1.3762449026	2.8828360446	0.1222360000	282313544	0	-146.1072540283	4.7190065384	-73.1829605103
631	45691.0293377540	1.1476993561	176.1384892598	0.6926553244	1.3714667559	2.8811807065	0.0233070000	281381929	0	-146.1072540283	4.7190065384	-73.1829605103
632	45691.1332971050	0.8084073067	175.8266228223	0.6928765261	1.3694791794	2.8797232559	0.1209290000	282843290	0	-146.1193389893	4.7365741730	-74.3793640137
633	45691.2372653840	1.1003419161	175.7219570035	0.6936854827	1.3650093079	2.8779637974	0.0269590000	281863111	0	-146.1193389893	4.7365741730	-74.3793640137
634	45691.3412282230	0.8149902821	175.6851149631	0.6939175681	1.3630043268	2.8761687397	0.1218650000	283322488	0	-146.1321411133	4.7574295998	-75.4561309814
635	45691.4451929280	1.0647268295	175.6294352610	0.6946523054	1.3588550091	2.8742714008	0.0266920000	282351693	0	-146.1321411133	4.7574295998	-75.4561309814
636	45691.5491612810	0.8162956238	175.5667614451	0.6948654771	1.3570299149	2.8724343374	0.1187930000	284077862	0	-146.1486358643	4.7772860527	-76.4307174683
637	45691.6531035530	1.0223025084	175.4795262691	0.6955146805	1.3533241749	2.8704150154	0.0280120000	283179423	0	-146.1486358643	4.7772860527	-76.4307174683
638	45691.7570560020	0.8201401234	175.1610755292	0.6957388026	1.3515318632	2.8685722109	0.1236460000	284703004	0	-146.1739807129	4.7969632149	-77.2764663696
639	45691.8610231310	0.9798328280	175.0925004299	0.6962975688	1.3480588198	2.8664571456	0.0261030000	283796833	0	-146.1739807129	4.7969632149	-77.2764663696
640	45691.9649555160	0.8190447688	175.0234335570	0.6965249805	1.3463673592	2.8643521443	0.1285310000	285510010	0	-146.1987915039	4.8105897903	-77.9900894165
641	45692.0688738510	0.9402860403	175.0819955990	0.6969877346	1.3434176445	2.8621662173	0.0284090000	284557859	0	-146.1987915039	4.8105897903	-77.9900894165
642	45692.1727924770	0.8251286149	175.1216106962	0.6972081834	1.3418512344	2.8599940667	0.1144920000	286423660	0	-146.2072448730	4.8323745728	-78.5795669556
643	45692.2767126900	0.9068252444	175.2220554581	0.6976117658	1.3391515017	2.8578279120	0.0264540000	285431129	0	-146.2072448730	4.8323745728	-78.5795669556
644	45692.3806414130	0.8347544074	175.6125237126	0.6978533454	1.3375791311	2.8558594467	0.1162020000	286783346	0	-146.2017822266	4.8378152847	-79.0457916260
645	45692.4845928120	0.8958270550	175.6746374529	0.6982269930	1.3351955414	2.8537075423	0.0288960000	285789455	0	-146.2017822266	4.8378152847	-79.0457916260
646	45692.5885560370	0.8316146731	175.7902588952	0.6984448097	1.3337122202	2.8515640476	0.1152750000	287635192	0	-146.2020874023	4.8400769234	-79.4526519775
647	45692.6925228230	0.8801349401	175.7637714216	0.6987908280	1.3337433338	2.8494046449	0.0274480000	286642005	0	-146.2020874023	4.8400769234	-79.4526519775
648	45692.7964851400	0.8216440678	175.5666794829	0.6989981362	1.3346294165	2.8473460133	0.1250290000	288343634	0	-146.2046051025	4.8519444466	-79.8212890625
649	45692.9004421800	0.8574373126	175.6187391847	0.6992954820	1.3356076479	2.8451935894	0.0239960000	287232703	0	-146.2046051025	4.8519444466	-79.8212890625
650	45693.0044300070	0.7958373427	175.8834090151	0.6994643965	1.3364373446	2.8431970216	0.1455120000	289250620	0	-146.1997680664	4.8598709106	-80.1679000854
651	45693.1083729110	0.8176916242	175.9885666075	0.6996985235	1.3373374939	2.8410940183	0.0298310000	288538581	0	-146.1997680664	4.8598709106	-80.1679000854
652	45693.2122929470	0.8680509925	175.9588962658	0.7000212579	1.3383466005	2.8390048851	0.1462640000	290635014	0	-146.1997680664	4.8598709106	-80.1679000854
653	45693.3162443510	0.9330124259	175.8939001856	0.7004852039	1.3394401073	2.8369798818	0.0256230000	289341055	0	-146.1997680664	4.8598709106	-80.1679000854
654	45693.4201623000	0.7584176660	175.8524545977	0.7005749759	1.3402059078	2.8354183482	0.1247720000	290908684	0	-146.1855316162	4.8735308647	-80.7420883179
655	45693.5241093980	0.7697713375	175.9254693200	0.7007192842	1.3410286903	2.8335517353	0.0255580000	289789765	0	-146.1855316162	4.8735308647	-80.7420883179
656	45693.6280292770	0.7918298244	176.0497104610	0.7009038645	1.3419246674	2.8318296078	0.1800350000	291850566	0	-146.1855316162	4.8735308647	-80.7420883179
657	45693.7319442750	0.8234449029	176.1764924323	0.7011567822	1.3428717852	2.8301100142	0.0269030000	290587781	0	-146.1855316162	4.8735308647	-80.7420883179
658	45693.8359097830	0.7242311239	176.4900390964	0.7011943696	1.3435792923	2.8312074835	0.1763190000	292292674	0	-146.1371459961	4.8834562302	-81.1885147095
659	45693.9398921840	0.7168613672	176.5759628761	0.7012337778	1.3443200588	2.8293520449	0.0360080000	291185383	0	-146.1371459961	4.8834562302	-81.1885147095
660	45694.0439073730	0.7147517204	176.6236649173	0.7012791830	1.3450810909	2.8273789112	0.1564680000	293406712	0	-146.1371459961	4.8834562302	-81.1885147095
661	45694.1479217230	0.7158140540	176.6212606907	0.7013306058	1.3458460569	2.8253741263	0.0266120000	291855397	0	-146.1371459961	4.8834562302	-81.1885147095
662	45694.2519671180	0.7159010172	176.6329129934	0.7013902340	1.3466508389	2.8233273664	0.1385180000	293777082	0	-146.1371459961	4.8834562302	-81.1885147095
663	45694.3560146230	0.7148599029	176.6216158605	0.7014496993	1.3474235535	2.8212483318	0.0286490000	292281639	0	-146.1371459961	4.8834562302	-81.1885147095
664	45694.4600478920	0.7100926638	176.6507124664	0.7015127405	1.3481963873	2.8191735105	0.1346460000	294154312	0	-146.1371459961	4.8834562302	-81.1885147095
665	45694.5641017500	0.7038757205	176.6670502789	0.7015565331	1.3490003347	2.8170766909	0.0270280000	292603793	0	-146.1371459961	4.8834562302	-81.1885147095
666	45694.6681749980	0.6939256787	176.6697550338	0.7015791351	1.3497778177	2.8149802813	0.1563860000	294530910	0	-146.1371459961	4.8834562302	-81.1885147095
667	45694.7722128350	0.6847168803	176.6284323893	0.7015838249	1.3505485058	2.8128877893	0.0337630000	293041839	0	-146.1371459961	4.8834562302	-81.1885147095
668	45694.8762267650	0.6796987057	176.6052097462	0.7015897378	1.3512897491	2.8108008311	0.1565210000	294904952	0	-146.1371459961	4.8834562302	-81.1885147095
669	45694.9802755890	0.6793906093	176.6191160113	0.7015810598	1.3520547152	2.8087181755	0.0259620000	293470689	0	-146.1371459961	4.8834562302	-81.1885147095
670	45695.0843064440	0.6808695793	176.6327080878	0.7015804291	1.3528062105	2.8066394564	0.1694650000	295391670	0	-146.1371459961	4.8834562302	-81.1885147095
